id,dist_latest_transaction_address_km,email,application_date,site_visits_A,site_visits_B,site_visits_C,credit_limit,number_of_transactions,is_fraud
15544,2.0,tpersey9d@chron.com,2019-03-13 17:28:31.532221,1.0,2.0,2.0,"$1,218.52",23,0
15545,4.0,bboydellh2@psu.edu,2019-02-27 08:24:03.581153,7.0,1.0,1.0,"$1,049.48",19,0
15546,2.0,ncaheyjk@nih.gov,2019-03-03 08:10:19.068196,4.0,0.0,0.0,"$1,137.40",24,0
15547,11.0,cmenziesiz@desdev.cn,2019-01-26 18:21:42.163971,3.0,1.0,1.0,"$1,084.90",16,0
15548,2.0,granyp@yolasite.com,2019-01-30 02:12:58.338107,18.0,1.0,1.0,"$1,336.39",13,0
15549,1.0,skuhnhardt9c@photobucket.com,2019-03-09 02:05:45.808684,9.0,2.0,2.0,"$1,207.70",20,0
15550,8.0,zarborjt@nih.gov,2019-02-26 04:45:53.500060,9.0,2.0,2.0,"$1,612.17",14,0
15551,1.0,balp4b@themeforest.net,2019-02-18 05:17:20.201398,6.0,0.0,0.0,"$1,188.14",16,0
15552,0.0,dkruschovn7@amazon.co.jp,2019-03-11 14:19:10.860841,0.0,1.0,1.0,"$1,173.51",23,0
15553,0.0,mberi8h@umich.edu,2019-03-26 04:43:24.188713,1.0,0.0,0.0,"$1,054.73",25,0
15554,1.0,odottrella0@yolasite.com,2019-03-06 11:11:20.903443,13.0,0.0,0.0,"$1,094.92",17,0
15555,4.0,lhuskpk@themeforest.net,2019-02-24 16:50:04.330974,1.0,3.0,3.0,"$1,424.79",32,0
15556,2.0,babramamovh8g@themeforest.net,2019-03-23 06:16:13.898944,16.0,0.0,0.0,"$2,251.55",21,0
15557,3.0,ssturdeye@themeforest.net,2019-02-15 00:50:35.763161,2.0,0.0,0.0,"$1,088.97",22,0
15558,2.0,vburrells5@facebook.com,2019-03-04 06:44:43.010076,20.0,0.0,0.0,"$1,503.75",15,0
15559,18.0,fgiametti2o@umich.edu,2019-02-26 01:59:48.897744,1.0,1.0,1.0,"$1,476.33",17,0
15560,19.0,cjoannidilx@themeforest.net,2019-01-29 18:37:09.041693,18.0,2.0,2.0,"$1,812.38",25,0
15561,0.0,jwakefordbg@squidoo.com,2019-03-13 03:10:01.961686,1.0,3.0,3.0,"$1,228.75",22,0
15562,15.0,ngeraschj6@desdev.cn,2019-02-15 10:08:12.544639,2.0,0.0,0.0,"$2,073.99",20,0
15563,6.0,aampsc4@facebook.com,2019-02-21 11:36:02.507524,23.0,3.0,3.0,"$1,276.00",23,0
15564,12.0,aviggers9l@typepad.com,2019-03-03 13:02:25.852446,18.0,1.0,1.0,"$1,014.94",18,0
15565,6.0,cewols4q@alexa.com,2019-03-24 17:35:56.806925,4.0,1.0,1.0,"$1,853.74",17,0
15566,9.0,ivonasekgy@amazon.co.jp,2019-02-02 21:45:49.882238,9.0,2.0,2.0,"$1,873.49",22,0
15567,2.0,mropkinsmv@alibaba.com,2019-03-18 19:59:07.626316,21.0,1.0,1.0,"$1,958.20",19,0
15568,9.0,lkindley53@amazon.co.jp,2019-03-08 11:05:43.340607,3.0,1.0,1.0,"$1,403.42",23,0
15569,4.0,krochewellrk@typepad.com,2019-02-02 00:19:34.994010,13.0,1.0,1.0,"$1,235.87",21,0
15570,unknown,rsyderbf@yolasite.com,2019-02-17 19:44:51.984305,6.0,1.0,1.0,"$1,869.45",20,0
15571,14.0,bhennerqd@slashdot.org,2019-02-16 16:12:11.646510,17.0,0.0,0.0,"$2,970.35",17,0
15572,6.0,epaolozzil7@sbwire.com,2019-03-14 03:30:08.728005,1.0,2.0,2.0,"$1,395.25",19,0
15573,6.0,rgladhill1o@themeforest.net,2019-02-13 18:45:49.407530,4.0,0.0,0.0,"$1,102.10",24,0
15574,3.0,jmeddingsfk@umich.edu,2019-03-24 03:57:19.236167,10.0,2.0,2.0,"$1,152.96",21,1
15575,1.0,twhittam5s@facebook.com,2019-03-19 22:50:22.196362,23.0,0.0,0.0,"$1,510.84",25,0
15576,6.0,sshillumrd@craigslist.org,2019-01-26 14:58:37.255240,4.0,0.0,0.0,"$1,040.91",16,0
15577,12.0,tdonnpd@themeforest.net,2019-03-22 06:04:56.657132,5.0,1.0,1.0,"$2,333.95",22,0
15578,2.0,tpauwel73@desdev.cn,2019-03-18 04:28:39.639110,9.0,1.0,1.0,"$1,393.98",22,0
15579,4.0,fgoverm8@amazon.co.jp,2019-03-06 17:00:28.882718,17.0,0.0,0.0,"$1,364.14",22,0
15580,2.0,jdarbishire9j@alexa.com,2019-03-01 21:26:49.981420,22.0,1.0,1.0,"$1,257.99",21,0
15581,3.0,smcelvined2@alexa.com,2019-03-22 14:57:53.286920,18.0,2.0,2.0,"$1,085.62",16,0
15582,1.0,cbratton1m@facebook.com,2019-02-15 14:13:31.833626,9.0,0.0,0.0,"$1,014.05",18,0
15583,3.0,jscripps43@sbwire.com,2019-03-13 20:29:45.674625,5.0,2.0,2.0,"$1,157.20",23,0
15584,11.0,ogallaherqw@nih.gov,2019-03-13 12:15:45.466544,3.0,1.0,1.0,"$1,114.14",19,0
15585,18.0,jbowditch9n@umich.edu,2019-02-08 13:42:53.160289,11.0,3.0,3.0,"$1,001.25",30,0
15586,3.0,dguyr1@desdev.cn,2019-03-12 21:53:18.349254,7.0,0.0,0.0,"$2,484.38",24,0
15587,0.0,esherrock71@umich.edu,2019-03-08 22:05:55.419807,4.0,2.0,2.0,"$1,447.09",21,0
15588,0.0,psommerlink0@themeforest.net,2019-03-04 22:35:57.996040,6.0,1.0,1.0,"$1,844.87",20,0
15589,4.0,ecockshootok@alexa.com,2019-03-23 05:48:35.991083,16.0,1.0,1.0,"$1,599.47",27,1
15590,2.0,lgrosierbe@themeforest.net,2019-01-29 02:53:50.954472,11.0,0.0,0.0,"$1,170.95",17,0
15591,1.0,cchaves7v@facebook.com,2019-02-20 11:16:17.638176,0.0,1.0,1.0,"$1,082.02",13,0
15592,1.0,sgardener5e@amazon.co.jp,2019-03-22 15:17:05.893184,3.0,2.0,2.0,"$1,981.96",18,0
15593,1.0,jflaherty9p@umich.edu,2019-03-22 09:26:36.605786,4.0,3.0,3.0,"$1,113.49",18,0
15594,3.0,mrobberts3t@amazon.co.jp,2019-03-02 16:13:32.116244,0.0,1.0,1.0,"$1,257.17",21,0
15595,2.0,ubeckersml@unc.edu,2019-02-10 00:30:25.509365,2.0,0.0,0.0,"$1,258.06",21,0
15596,2.0,gwhissondo@yolasite.com,2019-03-09 08:35:10.567120,1.0,1.0,1.0,"$1,203.21",15,0
15597,3.0,mmacinerney2q@alibaba.com,2019-02-18 06:28:11.347515,10.0,0.0,0.0,"$2,030.31",17,0
15598,4.0,asawlm0@tiny.cc,2019-02-04 02:58:35.430866,4.0,1.0,1.0,"$1,268.50",13,0
15599,3.0,sdwellydj@amazon.co.jp,2019-02-19 18:44:10.591182,1.0,1.0,1.0,"$1,372.18",22,0
15600,1.0,sslackkf@facebook.com,2019-02-21 19:07:39.372554,0.0,2.0,2.0,"$2,706.73",18,0
15601,3.0,lhuskpk@umich.edu,2019-02-01 14:50:11.842061,14.0,0.0,0.0,"$1,510.39",22,0
15602,6.0,cboyes9i@nih.gov,2019-03-03 22:25:54.318267,0.0,1.0,1.0,"$1,748.30",16,0
15603,8.0,aampsc4@facebook.com,2019-03-15 21:39:47.721609,2.0,1.0,1.0,"$1,924.31",21,0
15604,1.0,hrowlingsg7@tiny.cc,2019-03-14 08:36:01.028798,12.0,0.0,0.0,"$1,320.61",20,0
15605,0.0,abiaggelli95@themeforest.net,2019-03-07 19:12:14.222426,25.0,0.0,0.0,"$1,781.25",20,0
15606,2.0,lemberson6@facebook.com,2019-02-11 23:00:47.083537,10.0,0.0,0.0,"$2,361.98",21,0
15607,1.0,apetraitis1e@nih.gov,2019-01-29 16:38:14.346584,4.0,0.0,0.0,"$1,039.67",17,0
15608,1.0,jmeddingsfk@typepad.com,2019-03-17 18:20:43.209449,2.0,1.0,1.0,"$1,582.89",19,0
15609,unknown,dcoolpg@alibaba.com,2019-02-13 12:34:05.227812,18.0,1.0,1.0,"$1,027.42",17,0
15610,1.0,ncorradeschi64@alexa.com,2019-03-02 13:36:54.854878,25.0,0.0,0.0,"$1,256.91",25,0
15611,unknown,kspawforthne@amazon.co.jp,2019-02-13 05:43:26.166488,18.0,0.0,0.0,"$1,740.25",20,0
15612,5.0,mpettiwardaz@nih.gov,2019-02-04 00:28:33.168514,2.0,1.0,1.0,"$1,075.64",15,0
15613,3.0,jcamiesdf@discuz.net,2019-03-18 05:37:21.508856,0.0,1.0,1.0,"$1,264.28",20,0
15614,3.0,lschlagmanao@nih.gov,2019-02-21 21:29:56.265030,11.0,0.0,0.0,"$1,117.59",13,0
15615,1.0,dpinckney4z@yolasite.com,2019-02-07 20:17:13.933217,8.0,3.0,3.0,"$1,019.44",25,0
15616,0.0,tspenceleyf1@themeforest.net,2019-02-02 06:31:38.652620,12.0,0.0,0.0,"$1,570.28",23,0
15617,4.0,vbondy12@cbsnews.com,2019-02-28 22:09:11.173865,1.0,3.0,3.0,"$1,443.90",32,0
15618,13.0,jledster3k@yolasite.com,2019-02-16 05:21:34.117922,14.0,1.0,1.0,"$1,115.55",22,0
15619,11.0,vrodolico35@amazon.co.jp,2019-03-21 22:13:22.359048,12.0,0.0,0.0,"$1,270.94",11,0
15620,1.0,smaccurleylu@amazon.co.jp,2019-03-23 09:01:45.090555,2.0,1.0,1.0,"$1,797.07",13,0
15621,0.0,lhelliskr@alexa.com,2019-02-09 23:27:22.120429,15.0,0.0,0.0,"$1,708.39",15,0
15622,3.0,alanahanhz@squidoo.com,2019-03-24 12:46:00.425613,7.0,2.0,2.0,"$1,748.10",16,1
15623,7.0,mdelaharpegs@facebook.com,2019-02-11 14:20:07.247978,11.0,0.0,0.0,"$1,632.92",17,0
15624,7.0,oodooley3c@chron.com,2019-02-12 23:22:09.672746,24.0,5.0,5.0,"$3,574.06",29,0
15625,3.0,lrisbridgerg8@umich.edu,2019-03-24 16:35:34.578539,8.0,1.0,1.0,"$1,149.46",21,0
15626,7.0,dbrookesbie69@yolasite.com,2019-02-07 13:44:53.419905,0.0,0.0,0.0,"$1,101.13",17,0
15627,15.0,rmatthensenay@tuttocitta.it,2019-02-27 05:19:05.999872,0.0,1.0,1.0,"$1,272.21",25,0
15628,0.0,ngeraschj6@mozilla.org,2019-02-02 02:22:03.874267,11.0,2.0,2.0,"$1,178.51",17,0
15629,2.0,jbarnbrookma@facebook.com,2019-01-28 08:49:33.734851,2.0,2.0,2.0,"$1,429.55",18,0
15630,2.0,cmoulsdall9q@yolasite.com,2019-01-29 05:26:48.288519,2.0,3.0,3.0,"$1,081.44",16,0
15631,8.0,twymerlz@tiny.cc,2019-02-16 20:44:09.167550,3.0,1.0,1.0,"$1,322.55",20,0
15632,0.0,balp4b@amazon.co.jp,2019-02-27 00:31:39.886451,5.0,3.0,3.0,"$1,133.48",27,0
15633,5.0,ecordeiro2t@nih.gov,2019-03-12 06:11:19.104177,2.0,0.0,0.0,"$1,816.92",15,0
15634,unknown,cseagarlk@alexa.com,2019-03-05 10:03:43.162019,13.0,2.0,2.0,"$1,418.18",18,0
15635,3.0,bhennerqd@yolasite.com,2019-03-12 22:18:36.442400,0.0,1.0,1.0,"$1,178.66",16,0
15636,5.0,pmaccolejs@discuz.net,2019-02-19 17:25:35.882836,4.0,0.0,0.0,"$1,529.76",16,0
15637,2.0,sbahike6a@sbwire.com,2019-03-12 19:49:28.499753,4.0,1.0,1.0,"$1,380.35",25,0
15638,0.0,mdodworthb7@amazon.co.jp,2019-02-10 00:33:26.275869,7.0,1.0,1.0,"$1,368.00",16,0
15639,3.0,tcoopeyl0@umich.edu,2019-03-18 17:06:32.470750,11.0,0.0,0.0,"$2,358.60",19,0
15640,2.0,wtillyki@alibaba.com,2019-03-12 13:07:02.297447,14.0,2.0,2.0,"$1,546.07",20,0
15641,7.0,dkruschovn7@yolasite.com,2019-03-17 01:32:21.118559,1.0,1.0,1.0,"$1,709.48",38,1
15642,2.0,npieter6b@themeforest.net,2019-03-11 02:44:44.935581,10.0,0.0,0.0,"$2,309.90",18,0
15643,4.0,calred4x@themeforest.net,2019-02-21 05:27:15.325539,4.0,2.0,2.0,"$1,283.05",18,0
15644,8.0,mlindgren74@squidoo.com,2019-03-26 10:25:29.129648,2.0,0.0,0.0,"$1,017.29",16,0
15645,1.0,coskehan6i@typepad.com,2019-03-13 20:14:15.903007,10.0,1.0,1.0,"$1,886.51",20,0
15646,0.0,fgoverm8@typepad.com,2019-03-01 16:33:29.939385,0.0,1.0,1.0,"$1,432.65",15,0
15647,4.0,smariette6r@themeforest.net,2019-02-25 11:29:02.476582,15.0,1.0,1.0,"$1,192.06",15,0
15648,3.0,wscottingh8@themeforest.net,2019-03-21 20:49:52.568222,49.0,2.0,2.0,"$1,015.39",24,0
15649,3.0,idelahayep6@themeforest.net,2019-02-26 12:01:42.554852,22.0,2.0,2.0,"$1,127.40",18,0
15650,2.0,rfollitt11@amazon.co.jp,2019-02-15 10:18:05.846372,11.0,0.0,0.0,"$1,286.33",14,0
15651,3.0,lbowskilll5@slashdot.org,2019-03-25 05:13:23.198534,6.0,0.0,0.0,"$1,197.18",18,0
15652,4.0,msouthcoatcn@chron.com,2019-03-21 10:40:35.331989,23.0,1.0,1.0,"$1,344.32",25,0
15653,1.0,epeto5t@typepad.com,2019-03-08 08:26:10.352626,1.0,0.0,0.0,"$1,155.47",16,0
15654,3.0,abrehaultih@yolasite.com,2019-02-28 04:36:08.314595,25.0,0.0,0.0,"$1,387.25",17,0
15655,2.0,freviehp@squidoo.com,2019-02-25 19:16:32.156886,12.0,1.0,1.0,"$1,322.37",16,1
15656,7.0,gwaliszewski2u@amazon.co.jp,2019-03-10 22:41:59.604797,7.0,0.0,0.0,"$1,121.80",25,0
15657,2.0,rcardenosoib@topsy.com,2019-02-23 19:39:38.064121,13.0,8.0,8.0,"$1,760.06",21,0
15658,3.0,mwollardhl@discuz.net,2019-02-24 06:43:29.358643,5.0,1.0,1.0,"$1,099.72",18,0
15659,6.0,dbrookesbie69@squidoo.com,2019-02-09 00:34:16.912756,11.0,0.0,0.0,"$1,227.87",24,0
15660,11.0,bdavidowqy@yolasite.com,2019-02-22 07:20:24.980221,15.0,1.0,1.0,"$1,414.12",25,0
15661,12.0,lvenablesl4@yolasite.com,2019-02-25 11:49:36.029924,9.0,0.0,0.0,"$2,035.10",17,0
15662,3.0,cludgrove3i@facebook.com,2019-02-15 21:50:50.703532,8.0,0.0,0.0,"$1,020.86",21,0
15663,7.0,jickoviciet@facebook.com,2019-03-21 09:39:04.788943,3.0,1.0,1.0,"$1,841.64",14,0
15664,8.0,bjarryfj@themeforest.net,2019-03-03 00:01:27.126542,8.0,5.0,5.0,"$1,024.68",24,0
15665,4.0,dyurocjkin1i@alexa.com,2019-03-18 23:10:01.094011,6.0,1.0,1.0,"$1,008.76",13,0
15666,4.0,cbrecher9v@topsy.com,2019-02-25 20:43:09.770864,15.0,2.0,2.0,"$2,314.29",15,0
15667,1.0,ngillhespyar@yolasite.com,2019-03-01 08:55:40.294759,5.0,2.0,2.0,"$1,848.13",24,0
15668,4.0,ptrencherjd@yolasite.com,2019-02-07 22:42:20.968746,20.0,1.0,1.0,"$1,233.51",17,0
15669,4.0,sdalliwaterq5@chron.com,2019-03-07 23:05:46.602698,18.0,3.0,3.0,"$1,393.01",24,0
15670,9.0,mlarrawaydm@sbwire.com,2019-02-13 22:57:31.340761,28.0,1.0,1.0,"$1,119.02",24,0
15671,1.0,ceillesoc@amazon.co.jp,2019-02-27 19:46:10.777825,0.0,1.0,1.0,"$1,088.73",15,0
15672,3.0,mlongford5x@facebook.com,2019-02-10 22:25:26.422313,4.0,1.0,1.0,"$1,098.86",26,0
15673,2.0,lwickhamde@amazon.co.jp,2019-03-12 06:59:33.509916,0.0,1.0,1.0,"$2,146.24",23,0
15674,6.0,tmardollap@amazon.co.jp,2019-02-07 09:20:29.767249,9.0,1.0,1.0,"$1,006.92",20,0
15675,6.0,rlongthorn1r@nih.gov,2019-02-14 12:53:03.004086,4.0,0.0,0.0,"$1,028.35",20,0
15676,8.0,rhowsin3x@amazon.co.jp,2019-03-10 00:18:57.483890,19.0,1.0,1.0,"$1,115.59",23,0
15677,7.0,tgibbonad@amazon.co.jp,2019-01-26 09:56:53.756453,2.0,4.0,4.0,"$1,256.39",27,0
15678,5.0,gwhistanceow@desdev.cn,2019-03-04 03:07:24.850258,1.0,0.0,0.0,"$1,278.42",17,0
15679,2.0,aduffandy@chron.com,2019-01-26 03:26:21.289020,14.0,0.0,0.0,"$1,135.90",21,0
15680,11.0,tramage92@ezinearticles.com,2019-01-27 04:18:04.784896,0.0,0.0,0.0,"$1,418.94",22,0
15681,1.0,mdracksfordor@facebook.com,2019-03-22 04:15:56.695777,9.0,0.0,0.0,"$1,114.34",18,0
15682,11.0,aculkin7r@facebook.com,2019-02-06 12:17:20.059458,15.0,0.0,0.0,"$1,016.71",16,0
15683,4.0,dblibenlo@tiny.cc,2019-02-11 01:09:34.321382,12.0,1.0,1.0,"$2,118.43",21,0
15684,1.0,amatthewmann5@tiny.cc,2019-01-28 16:59:21.268629,11.0,1.0,1.0,"$1,464.02",18,0
15685,unknown,gdrueryl8@amazon.co.jp,2019-03-22 09:08:19.827146,6.0,2.0,2.0,"$4,441.62",23,0
15686,0.0,bvaneeden5u@amazon.co.jp,2019-03-16 19:12:22.849057,2.0,2.0,2.0,"$1,076.51",21,0
15687,7.0,dsouthernsht@slashdot.org,2019-03-23 00:47:23.847124,36.0,3.0,3.0,"$1,620.53",17,0
15688,4.0,bbaythorpra@facebook.com,2019-02-13 08:21:36.429563,4.0,1.0,1.0,"$1,854.84",16,0
15689,1.0,jsievewrightpb@umich.edu,2019-02-27 07:10:36.362321,3.0,0.0,0.0,"$1,484.52",20,0
15690,5.0,ykroppk9@discuz.net,2019-03-06 15:30:10.439674,37.0,0.0,0.0,"$1,912.20",17,0
15691,11.0,cavrahamy9m@alexa.com,2019-02-18 12:53:02.968431,11.0,2.0,2.0,"$1,266.42",20,0
15692,0.0,daviesongb@amazon.co.jp,2019-03-02 18:46:01.623449,2.0,1.0,1.0,"$1,009.03",16,0
15693,1.0,ddmitrovicm@yolasite.com,2019-02-13 07:46:34.913237,10.0,0.0,0.0,"$1,399.02",16,0
15694,0.0,psoreymr@amazon.co.jp,2019-02-09 03:46:09.135310,11.0,1.0,1.0,"$1,868.27",27,0
15695,2.0,idelahayep6@cbsnews.com,2019-02-11 02:26:23.969769,0.0,1.0,1.0,"$1,616.57",17,0
15696,6.0,dmotionli@sbwire.com,2019-03-08 19:06:17.548097,6.0,1.0,1.0,"$1,161.76",16,0
15697,1.0,mhavercroftkh@amazon.co.jp,2019-03-02 06:12:22.418297,27.0,6.0,6.0,"$1,226.87",26,0
15698,4.0,jsuggittco@desdev.cn,2019-03-02 17:32:41.509845,12.0,3.0,3.0,"$1,353.86",20,0
15699,1.0,cdowning8m@themeforest.net,2019-03-06 03:00:54.586600,2.0,1.0,1.0,"$1,868.92",19,0
15700,1.0,westable7a@facebook.com,2019-03-24 06:06:30.627482,10.0,2.0,2.0,"$1,547.15",23,0
15701,8.0,rbloodworthep0@alexa.com,2019-03-16 05:11:11.657484,6.0,2.0,2.0,"$1,507.59",21,0
15702,7.0,glagnehc@tiny.cc,2019-02-23 16:35:08.669664,1.0,1.0,1.0,"$3,380.68",17,0
15703,1.0,esherrock71@facebook.com,2019-02-21 08:11:02.798769,3.0,0.0,0.0,"$1,173.66",25,0
15704,5.0,ctwiddlenz@umich.edu,2019-02-28 07:30:39.569090,0.0,0.0,0.0,"$1,528.32",21,0
15705,3.0,lratcliffji@facebook.com,2019-02-15 00:49:21.338351,4.0,2.0,2.0,"$1,065.19",19,0
15706,unknown,hmackneis4w@facebook.com,2019-02-05 06:37:46.049686,0.0,2.0,2.0,"$1,408.63",27,0
15707,1.0,ecockshootok@facebook.com,2019-03-10 14:19:42.767320,1.0,0.0,0.0,"$1,346.27",16,0
15708,0.0,edavidyqi@facebook.com,2019-02-14 15:48:41.636593,16.0,1.0,1.0,"$1,596.20",25,0
15709,1.0,wcenterbi@yolasite.com,2019-03-07 15:45:05.856791,9.0,0.0,0.0,"$1,095.90",18,0
15710,22.0,vmandifieldg6@umich.edu,2019-02-07 23:59:41.626227,5.0,2.0,2.0,"$2,062.90",22,1
15711,9.0,amedcraft1q@yolasite.com,2019-02-25 06:15:08.301881,6.0,1.0,1.0,"$1,402.03",17,0
15712,2.0,blashmarm2@facebook.com,2019-01-26 16:31:26.411692,24.0,3.0,3.0,"$1,174.91",22,0
15713,5.0,etinhamif@themeforest.net,2019-03-10 21:58:37.445158,1.0,1.0,1.0,"$1,105.12",24,0
15714,10.0,mcrickbh@craigslist.org,2019-03-17 03:08:38.084790,12.0,1.0,1.0,"$1,414.41",27,0
15715,8.0,tramage92@amazon.co.jp,2019-03-09 07:10:10.939962,32.0,1.0,1.0,"$1,001.64",18,0
15716,2.0,sisaak9a@nih.gov,2019-02-13 05:17:12.355889,10.0,0.0,0.0,"$1,444.82",21,0
15717,14.0,dwaldingi4@facebook.com,2019-03-05 20:23:28.079436,2.0,1.0,1.0,"$1,841.67",15,0
15718,3.0,rcorderyqq@themeforest.net,2019-02-25 20:49:10.910793,6.0,0.0,0.0,"$1,417.39",19,0
15719,9.0,nrandales66@alexa.com,2019-03-21 13:54:31.119036,2.0,2.0,2.0,"$1,924.48",18,0
15720,13.0,omcclymonddl@facebook.com,2019-02-10 04:56:23.785982,0.0,1.0,1.0,"$1,085.38",20,0
15721,0.0,csemberef@alexa.com,2019-03-11 10:39:45.329007,2.0,1.0,1.0,"$1,133.54",15,0
15722,1.0,pbalmforthkl@yolasite.com,2019-02-04 08:28:58.692868,17.0,2.0,2.0,"$3,160.18",22,0
15723,9.0,aarnois@desdev.cn,2019-02-07 13:52:30.889506,18.0,0.0,0.0,"$1,129.04",19,0
15724,0.0,jcourso5@typepad.com,2019-02-26 09:16:57.493964,11.0,3.0,3.0,"$1,068.25",26,0
15725,1.0,omcclymonddl@nih.gov,2019-03-11 19:02:27.350718,3.0,1.0,1.0,"$1,015.88",14,0
15726,6.0,rrubinowitza2@facebook.com,2019-02-11 05:36:29.780889,12.0,0.0,0.0,"$2,248.95",16,0
15727,0.0,iradbournlt@yolasite.com,2019-03-15 13:19:35.762464,22.0,2.0,2.0,"$3,266.34",24,0
15728,4.0,sassurhu@nih.gov,2019-02-03 18:26:31.700101,16.0,1.0,1.0,"$1,398.69",18,0
15729,11.0,geakenej@typepad.com,2019-01-25 21:32:06.937503,5.0,1.0,1.0,"$2,214.74",17,0
15730,2.0,cmorforthqk@desdev.cn,2019-03-01 19:31:02.255478,1.0,0.0,0.0,"$1,117.31",17,0
15731,2.0,aashplantbs@facebook.com,2019-02-17 12:22:28.391680,6.0,1.0,1.0,"$1,446.16",21,0
15732,3.0,sgrinvalit@slashdot.org,2019-03-14 04:59:52.863268,14.0,0.0,0.0,"$1,294.70",29,0
15733,1.0,rgiovanitti4c@yolasite.com,2019-02-07 20:04:14.441871,20.0,1.0,1.0,"$1,969.19",24,0
15734,7.0,doreganc0@amazon.co.jp,2019-03-15 17:41:34.742160,4.0,1.0,1.0,"$2,043.02",21,0
15735,12.0,kroebottom94@spiegel.de,2019-01-30 13:24:58.808652,11.0,2.0,2.0,"$1,245.25",22,0
15736,0.0,fbehnekebk@amazon.co.jp,2019-03-16 16:47:24.257220,3.0,1.0,1.0,"$1,258.17",18,0
15737,4.0,dsaphinb4@slashdot.org,2019-02-02 11:02:03.100766,5.0,0.0,0.0,"$1,202.07",17,0
15738,0.0,cglasgow5q@facebook.com,2019-02-11 15:38:08.708054,6.0,1.0,1.0,"$1,238.16",13,0
15739,3.0,mgillease9k@umich.edu,2019-02-08 21:23:02.792103,6.0,0.0,0.0,"$1,679.99",18,0
15740,4.0,bhaker3@alexa.com,2019-02-03 23:22:25.083246,1.0,3.0,3.0,"$1,596.18",15,0
15741,5.0,aspirao1@facebook.com,2019-02-19 19:37:02.288063,5.0,2.0,2.0,"$1,369.62",17,0
15742,6.0,hasserrc@themeforest.net,2019-02-17 04:45:03.412824,10.0,2.0,2.0,"$1,279.43",14,0
15743,8.0,hpaolonefl@facebook.com,2019-02-16 19:58:52.857622,25.0,1.0,1.0,"$1,174.28",20,0
15744,2.0,ljory6y@sbwire.com,2019-02-01 02:24:04.588592,0.0,1.0,1.0,"$1,101.31",18,0
15745,1.0,jbarnbrookma@facebook.com,2019-02-16 11:11:35.450320,3.0,1.0,1.0,"$1,147.56",23,0
15746,0.0,edavidyqi@soundcloud.com,2019-02-28 01:00:20.276204,4.0,1.0,1.0,"$1,064.18",26,0
15747,3.0,kgoundry7t@facebook.com,2019-03-22 22:34:36.854390,0.0,1.0,1.0,"$1,267.23",19,0
15748,7.0,jdaymentrb@discuz.net,2019-01-26 05:31:38.234407,3.0,1.0,1.0,"$1,296.75",22,0
15749,3.0,vburcherjy@amazon.co.jp,2019-03-16 11:51:59.652282,12.0,0.0,0.0,"$1,300.38",19,0
15750,1.0,ecoldrick5f@typepad.com,2019-02-22 23:25:34.250462,7.0,0.0,0.0,"$1,679.26",18,0
15751,0.0,kcrackelha@sbwire.com,2019-02-20 17:50:52.343257,11.0,0.0,0.0,"$1,348.55",21,0
15752,6.0,rsenior61@themeforest.net,2019-02-26 22:16:41.001787,21.0,5.0,5.0,"$1,188.52",18,0
15753,2.0,lmurisnx@facebook.com,2019-03-17 09:54:10.585873,5.0,1.0,1.0,"$1,166.44",21,0
15754,1.0,gbraithwaitql@nih.gov,2019-03-15 19:38:19.502278,7.0,1.0,1.0,"$2,360.12",16,0
15755,6.0,hsymonesiu@yolasite.com,2019-02-26 20:20:06.968889,0.0,0.0,0.0,"$1,261.00",25,0
15756,8.0,cbotlyg0@themeforest.net,2019-03-11 20:20:51.271440,20.0,6.0,6.0,"$1,230.16",16,0
15757,4.0,wcham9f@facebook.com,2019-01-30 01:25:16.403922,4.0,0.0,0.0,"$1,272.68",22,0
15758,8.0,jdrews5r@amazon.co.jp,2019-03-17 18:38:17.545222,1.0,1.0,1.0,"$1,124.25",20,0
15759,8.0,hbunt51@ezinearticles.com,2019-02-21 23:08:34.660603,2.0,0.0,0.0,"$1,424.80",24,0
15760,4.0,chellsdon32@umich.edu,2019-03-19 22:15:40.963689,30.0,1.0,1.0,"$1,274.61",17,0
15761,6.0,riannitticv@unblog.fr,2019-02-20 15:13:23.851878,28.0,0.0,0.0,"$1,030.85",23,0
15762,1.0,cbockler15@cbsnews.com,2019-03-23 09:00:08.228779,14.0,1.0,1.0,"$1,176.54",14,0
15763,5.0,cfilchakov9o@alexa.com,2019-02-06 20:49:17.731701,16.0,2.0,2.0,"$2,033.25",12,0
15764,2.0,chellsdon32@facebook.com,2019-01-25 14:37:50.088034,20.0,0.0,0.0,"$1,042.50",18,0
15765,4.0,aovesenl1@amazon.co.jp,2019-03-08 00:58:41.282291,3.0,1.0,1.0,"$2,091.93",16,0
15766,3.0,bjarryfj@alexa.com,2019-02-26 21:39:40.301821,6.0,1.0,1.0,"$1,378.34",23,0
15767,0.0,wscottingh8@desdev.cn,2019-03-18 16:53:27.200102,2.0,0.0,0.0,"$1,128.40",10,0
15768,6.0,wmacguffog5y@amazon.co.jp,2019-03-19 03:14:30.690602,1.0,1.0,1.0,"$1,160.37",23,0
15769,9.0,aculkin7r@desdev.cn,2019-03-06 06:26:05.302507,14.0,1.0,1.0,"$1,469.53",20,0
15770,1.0,sbennedsen5k@unblog.fr,2019-02-08 21:25:59.224226,10.0,1.0,1.0,"$2,048.62",23,0
